Customer ID,Customer Name,Age Group,Gender,Region,Product Category,Sales Amount,Profit,Purchase Date,Discount (%),Payment Method,Customer Loyalty Level,Customer Satisfaction Score
690,Brent Bradley,18-25,Male,Africa,Books,1916.94,1368.18,06-06-2024,21,Digital Wallet,Gold,3.3
691,Sydney Sims,26-35,Male,North America,Clothing,829.42,1087.7,23-05-2024,2.75,Cash,Platinum,3.7
692,Yvette Reid,60+,Male,Europe,Books,1842.48,798.82,01-09-2024,17.17,Credit Card,Platinum,4.9
693,Sarah York,18-25,Female,Asia,Furniture,1808.41,873.18,25-01-2024,14.13,Debit Card,Platinum,4.2
694,Taylor Robinson,36-45,Other,Australia,Groceries,1969.81,245.88,04-09-2024,11.2,Cash,Bronze,2.3
695,William Rivera,46-60,Other,Australia,Books,2760.3,604.97,24-10-2024,27.25,Digital Wallet,Bronze,4.1
696,Jacob Henry,60+,Other,Africa,Furniture,4753.26,1008.77,20-09-2024,3.49,Debit Card,Platinum,1.3
697,Jordan Arellano,26-35,Male,Asia,Furniture,2568.19,610.86,21-10-2024,8.18,Cash,Silver,1.4
698,Bryce Johnson,60+,Male,Asia,Clothing,1885.74,653.17,27-10-2024,22.67,Digital Wallet,Silver,4.3
699,Jeremy Bowers,26-35,Other,Africa,Toys,1766.51,1316.44,14-03-2024,0.74,Credit Card,Gold,2.1
700,Kayla Burke,60+,Male,Australia,Electronics,392.75,666.2,09-07-2024,25.51,Debit Card,Gold,3.2
701,Travis Rodgers,26-35,Other,Africa,Furniture,486.08,1466.29,07-01-2024,18.56,Credit Card,Bronze,1.8
702,Dakota Wilson,36-45,Male,Asia,Groceries,4322.1,140.17,22-07-2024,24.29,Debit Card,Platinum,1.9
703,Isaac Mendoza,60+,Other,Europe,Clothing,1428.17,998.88,06-06-2024,14.58,Credit Card,Silver,2.9
704,William Wood,46-60,Female,Africa,Groceries,2110.5,453.28,21-11-2024,21.46,Bank Transfer,Bronze,4.2
705,Nathan Brown,36-45,Female,Europe,Toys,4815.87,862.26,12-06-2024,4.72,Cash,Platinum,3.4
706,Steven Moore,60+,Other,Asia,Toys,143.01,213.76,13-11-2024,3.79,Digital Wallet,Silver,1.8
707,Megan Bowers,36-45,Male,Australia,Clothing,3763.86,483.72,05-11-2024,1.36,Digital Wallet,Silver,2.9
708,Wyatt Reed,26-35,Male,Europe,Electronics,4888.68,891.14,03-10-2024,17.23,Debit Card,Platinum,2
709,Jason Finley,26-35,Female,Australia,Books,4186.25,300.28,31-10-2024,12.16,Digital Wallet,Platinum,3.6
710,Joseph Kennedy,26-35,Female,Europe,Furniture,254.59,94.21,13-11-2024,27.35,Bank Transfer,Bronze,2.2
711,James Cruz,26-35,Male,North America,Toys,3270.76,88.88,03-06-2024,27.61,Bank Transfer,Silver,4.8
712,Mrs. Jasmine Nunez,36-45,Other,Europe,Clothing,2673.54,90.69,02-06-2024,23.16,Digital Wallet,Bronze,2.4
713,Jamie Kelly,18-25,Other,Africa,Sports,752.23,3.95,04-06-2024,14.54,Cash,Silver,1.3
714,Jason Brooks,26-35,Male,Europe,Toys,797.09,678.27,01-12-2024,25.85,Credit Card,Silver,2.7
715,Manuel Wilson,60+,Female,North America,Furniture,3805.79,161.28,10-03-2024,15.61,Credit Card,Platinum,4.3
716,Allison Morrow,18-25,Female,Africa,Sports,3947.02,1027.96,14-10-2024,26.73,Digital Wallet,Platinum,2.2
717,Jennifer Murphy,18-25,Male,Europe,Electronics,854.84,727.26,19-01-2024,17.58,Cash,Gold,1.2
718,Frederick Morales,60+,Female,Africa,Electronics,2019.24,789.11,17-10-2024,0.6,Cash,Gold,2.7
719,Christopher Murray,46-60,Female,North America,Electronics,1142.18,279.11,03-10-2024,0.41,Credit Card,Gold,1.1
720,Jennifer Miller,46-60,Female,Australia,Sports,2873.82,1025.3,05-01-2024,0.79,Credit Card,Silver,2.2
721,Steven Thomas,18-25,Male,North America,Furniture,3647.57,265.53,14-04-2024,20.99,Bank Transfer,Silver,1.3
722,Audrey Freeman,46-60,Male,North America,Books,2531.15,784.74,07-05-2024,2.72,Credit Card,Silver,2.9
723,Mary Braun,60+,Other,Asia,Books,1161.15,925.01,07-02-2024,2.5,Debit Card,Silver,4.8
724,Lauren Acosta,18-25,Other,Australia,Furniture,2593.96,813.71,15-05-2024,23.19,Cash,Silver,1.3
725,Joseph Rivers,36-45,Male,Australia,Electronics,1557.73,611.49,21-05-2024,29.34,Cash,Silver,4.8
726,Daniel Hall,60+,Other,Australia,Furniture,4186.78,856.52,02-10-2024,6.7,Bank Transfer,Gold,2
727,Katrina Lee,60+,Female,Asia,Electronics,2488.55,730.48,10-10-2024,8.43,Credit Card,Gold,1.2
728,Sherry Lopez,26-35,Other,Africa,Books,1569.81,1439.24,31-10-2024,23.39,Cash,Gold,2
729,Jay Hart,60+,Other,Australia,Electronics,2589.29,397.11,15-07-2024,27.47,Cash,Platinum,2.5
730,Tracy Lee,60+,Other,North America,Clothing,1132.35,1016.44,01-12-2024,10.46,Credit Card,Platinum,4
731,Lucas Santiago,18-25,Other,North America,Groceries,1156.67,671.71,12-07-2024,16.13,Digital Wallet,Silver,2.3
732,Jennifer Salazar,36-45,Female,Australia,Sports,2930.78,365.79,21-03-2024,5.04,Debit Card,Platinum,1.9
733,David Williams,46-60,Male,Africa,Groceries,4983.7,591.72,06-02-2024,21.46,Credit Card,Silver,4.6
734,Lori Martin,36-45,Female,Africa,Clothing,550.65,574.41,16-07-2024,19.54,Debit Card,Gold,3.6
735,James Pierce,36-45,Other,Africa,Furniture,4545.05,331.22,03-11-2024,11.15,Digital Wallet,Platinum,4.4
736,William Miller,18-25,Other,Africa,Electronics,1171.04,226.72,08-08-2024,27.61,Credit Card,Platinum,1.5
737,Lisa Terry,36-45,Male,Australia,Electronics,4052.11,454.9,29-10-2024,21.81,Credit Card,Platinum,2.1
738,Brandy Clark,18-25,Female,Asia,Clothing,3750.84,1273.67,24-03-2024,23.58,Debit Card,Bronze,1.7
739,Sonia Reyes,36-45,Female,Europe,Electronics,891.43,200.66,25-11-2024,10.51,Cash,Bronze,4.1
740,Dale Brown,46-60,Other,North America,Sports,3511.69,1276.63,17-07-2024,28.75,Bank Transfer,Bronze,3.9
741,Joshua Stephens,36-45,Other,Europe,Sports,429.94,220.73,20-05-2024,29.01,Cash,Bronze,1.4
742,Elizabeth Contreras,18-25,Other,North America,Electronics,4705.25,61,26-08-2024,0.7,Credit Card,Silver,4.1
743,Robert Gonzalez,60+,Male,North America,Electronics,3098.16,983.92,23-02-2024,18.03,Bank Transfer,Silver,2.2
744,Amanda Johnson,18-25,Female,Europe,Electronics,4112.63,665.89,22-10-2024,3.98,Digital Wallet,Silver,2.1
745,Jeffrey Hughes,46-60,Female,Africa,Groceries,3651.52,872.71,29-01-2024,16.91,Debit Card,Bronze,4.6
746,Gerald Lutz,26-35,Female,Asia,Books,2131.13,1491.12,26-03-2024,27.66,Debit Card,Gold,4.2
747,James Sloan,26-35,Female,Africa,Sports,1006.09,60.16,02-08-2024,29.62,Credit Card,Silver,4.3
748,Stephanie Greene,36-45,Female,Australia,Sports,1200.86,1319.71,11-09-2024,6.96,Digital Wallet,Platinum,1.9
749,Peter Welch,46-60,Female,Europe,Electronics,3147.31,253.28,06-10-2024,1,Debit Card,Gold,1.5
750,Richard Hester,26-35,Male,Africa,Sports,510.02,1230.94,07-02-2024,25.14,Credit Card,Silver,4.8
751,David Ferguson,36-45,Other,Europe,Toys,3939.58,1393.17,07-07-2024,25.69,Digital Wallet,Silver,4.7
752,Melanie Wood,18-25,Female,Asia,Furniture,3441.02,1035.99,02-12-2024,2.68,Cash,Platinum,1.4
753,Gregory Smith,26-35,Male,Australia,Groceries,3740.67,246.48,23-02-2024,11.92,Credit Card,Silver,1.2
754,Elizabeth Robertson,46-60,Male,Europe,Books,1353.18,1053.1,22-06-2024,13.11,Debit Card,Bronze,1.2
755,Katherine Harper,18-25,Male,Europe,Furniture,1559.23,1481.52,28-10-2024,3.58,Credit Card,Bronze,1.5
756,Ricardo Rice,26-35,Male,Africa,Furniture,2979.98,219.7,05-08-2024,7.33,Credit Card,Silver,1.7
757,Monica Rodriguez,60+,Other,Asia,Sports,4503.77,937.56,30-09-2024,23.96,Debit Card,Gold,3.4
758,Julie Rowland,60+,Male,Africa,Toys,3073.34,1321.12,07-07-2024,5.49,Bank Transfer,Gold,3.3
759,Catherine Padilla,26-35,Female,Australia,Groceries,465.14,1030.9,03-03-2024,0.4,Cash,Silver,1.7
760,Edward Bowman,60+,Other,Africa,Groceries,3375.44,407.44,21-02-2024,5.24,Digital Wallet,Platinum,4.8
761,Derrick Joseph,26-35,Male,Asia,Sports,3784.8,1043.72,20-06-2024,20.87,Credit Card,Platinum,4.1
762,Paige Villa,26-35,Male,Africa,Sports,4429.54,879.2,20-01-2024,10.73,Cash,Platinum,3.6
763,Jacob Kim,18-25,Male,Australia,Furniture,3202.17,540.96,27-08-2024,28.07,Cash,Gold,2.5
764,Natalie Bishop,46-60,Other,Australia,Books,2999.5,1248.04,09-10-2024,13.62,Digital Wallet,Bronze,5
765,Timothy Miller,36-45,Other,Australia,Furniture,2944.24,290.32,11-02-2024,25.41,Digital Wallet,Bronze,4.3
766,Ashley Williams,46-60,Male,Australia,Books,4524.7,751.02,11-09-2024,27.96,Credit Card,Gold,3
767,Kenneth Price,46-60,Male,Asia,Furniture,4164,37.21,17-10-2024,29.72,Debit Card,Silver,2.6
768,Ethan Nixon,46-60,Female,Africa,Electronics,2636.03,1102.78,17-11-2024,22.83,Cash,Silver,2.3
769,Jacob Walker,36-45,Other,Asia,Groceries,1660.91,1106.29,18-01-2024,14.35,Digital Wallet,Platinum,2.8
770,Christy Clay,36-45,Female,Africa,Books,2205.33,364.7,28-06-2024,22.95,Debit Card,Bronze,2.5
771,Adriana Lewis,60+,Female,Australia,Groceries,4350.68,208.04,03-06-2024,2.43,Credit Card,Silver,2.8
772,Justin Smith,60+,Female,Europe,Electronics,3135.07,354.42,13-06-2024,27.8,Debit Card,Bronze,4
773,Shannon Campbell,60+,Male,Europe,Sports,1718.53,165.22,30-03-2024,23.7,Credit Card,Bronze,2.7
774,Mr. Bryan Schultz,60+,Female,Europe,Toys,2584.31,408.02,29-08-2024,27.38,Cash,Gold,2
775,Bobby Harrington,36-45,Other,Europe,Furniture,4597.51,692.95,09-06-2024,14.06,Cash,Gold,3.2
776,Diana Davidson,36-45,Female,North America,Sports,3742.98,251.27,01-01-2024,15.15,Cash,Silver,2.3
777,Kristen Cross,46-60,Male,Asia,Electronics,518.66,622.9,03-11-2024,13.88,Debit Card,Bronze,1.4
778,Julie Higgins,26-35,Female,Africa,Books,3512.22,1379.83,14-03-2024,25.21,Digital Wallet,Silver,3.1
779,Valerie Perez,18-25,Female,Australia,Furniture,1765.02,1439.16,26-04-2024,16.7,Cash,Platinum,2.1
780,Marcus Martinez,36-45,Female,North America,Electronics,4021.78,969.26,05-02-2024,29.96,Cash,Silver,4.7
781,Jaclyn Santos,36-45,Other,Europe,Electronics,393.14,919.35,14-02-2024,16.28,Digital Wallet,Gold,3.7
782,Tyler Little,60+,Female,Africa,Sports,2780.63,1384.86,26-03-2024,5.57,Debit Card,Platinum,3.8
783,Patrick Rogers,36-45,Male,North America,Furniture,1558.15,890.4,16-04-2024,19.53,Debit Card,Platinum,4.1
784,Barbara Moore,60+,Female,Africa,Sports,3147.78,1195.08,29-10-2024,2.11,Credit Card,Gold,2.2
785,Trevor Rios,18-25,Other,Africa,Clothing,3690.51,350.84,22-06-2024,15,Bank Transfer,Gold,4.9
786,Mary Wolfe,60+,Other,Australia,Books,1460.23,323.14,25-03-2024,13.22,Digital Wallet,Silver,1.3
787,Deanna Carlson,36-45,Other,Africa,Groceries,2792.54,350.93,21-03-2024,12.82,Credit Card,Silver,4.5
788,Mark Hendrix,60+,Other,Asia,Clothing,4075.58,1043.66,18-03-2024,25.23,Bank Transfer,Platinum,3.2
789,Katie Mitchell,26-35,Other,Africa,Clothing,1573.28,1044.29,19-04-2024,13.35,Debit Card,Platinum,2.6
790,Kevin Hickman,60+,Other,Africa,Toys,4631.74,919.69,02-09-2024,26.7,Cash,Bronze,1.9
791,Ryan Johnson,60+,Female,Australia,Sports,2414.09,661.58,12-01-2024,25.26,Bank Transfer,Bronze,4.3
792,Toni Perkins,46-60,Other,Africa,Groceries,775.78,745.75,07-06-2024,8.49,Credit Card,Platinum,4.4
793,Lindsey Webb,26-35,Male,Africa,Books,1595.86,1245.01,13-01-2024,20.9,Digital Wallet,Platinum,3.8
794,Jeremy Kelly,60+,Female,Asia,Clothing,3209.42,979.19,01-10-2024,6.88,Digital Wallet,Silver,1.5
795,Christopher Wilson,26-35,Female,North America,Toys,3954.07,427.6,31-05-2024,29.59,Digital Wallet,Gold,2
796,Christian Griffin,60+,Female,Asia,Furniture,2263.82,276.72,15-02-2024,18.8,Bank Transfer,Gold,1.8
797,Veronica Bishop,46-60,Male,Australia,Electronics,2575.77,256.95,28-04-2024,8.14,Cash,Bronze,2.2
798,Jeffrey Collins,36-45,Female,Asia,Clothing,559.81,1452.7,20-11-2024,24.28,Digital Wallet,Silver,3
799,Megan Harrell,18-25,Other,Europe,Sports,2703.07,765.95,29-11-2024,17.84,Bank Transfer,Bronze,1.4
800,Brian Burton,26-35,Other,Asia,Clothing,1699.21,93.26,10-04-2024,5.88,Cash,Silver,2.1
801,Stephanie Bell,18-25,Female,Asia,Furniture,4139.24,800.79,12-01-2024,12.25,Cash,Platinum,2.7
802,Dr. Amanda Fernandez,18-25,Female,North America,Furniture,2218.04,1273.14,22-09-2024,26.1,Cash,Bronze,4.8
803,David Arnold,36-45,Male,North America,Sports,4357.38,241.44,21-07-2024,18.49,Bank Transfer,Gold,2.3
804,Mr. Joseph Jackson,26-35,Female,Australia,Electronics,753.59,1118.53,16-02-2024,0.44,Digital Wallet,Bronze,4
805,Mark Reed,46-60,Female,Africa,Furniture,287.68,756.44,16-09-2024,3.45,Bank Transfer,Gold,4
806,Brandon Parker,36-45,Other,Australia,Clothing,1285.73,685.57,16-11-2024,14.67,Credit Card,Platinum,4.8
807,Sarah Baxter,18-25,Female,North America,Groceries,4819.83,1137.13,26-05-2024,21.86,Bank Transfer,Gold,3.2
808,Robin Thomas,36-45,Other,Africa,Books,3747.83,1408.32,10-10-2024,21.92,Cash,Gold,2.6
809,Christopher Rodriguez,36-45,Male,Europe,Clothing,4750.5,904.42,25-06-2024,21.26,Debit Card,Gold,4.1
810,Dr. Tara Aguilar,60+,Male,Africa,Clothing,25.06,919.51,21-09-2024,2.67,Debit Card,Silver,4.4
811,Brian Lopez,60+,Male,Africa,Electronics,473.25,134.66,02-11-2024,4.39,Debit Card,Bronze,1.6
812,James Garcia,60+,Female,Europe,Groceries,1348.69,295.63,27-08-2024,3.2,Bank Transfer,Platinum,1.2
813,Dale Campbell,36-45,Female,Asia,Books,1630.76,1070.55,30-04-2024,21.04,Bank Transfer,Gold,4.7
814,Danielle Jones,60+,Male,North America,Books,4831.15,1483.47,11-07-2024,5.26,Bank Transfer,Platinum,1.2
815,Julie Rodgers,60+,Other,North America,Sports,868.69,563.45,23-05-2024,2.89,Cash,Bronze,1.9
816,Michelle Townsend,36-45,Other,Australia,Groceries,2732.36,825.8,18-08-2024,16.99,Digital Wallet,Gold,3.4
817,Michael Nolan,18-25,Female,Europe,Clothing,3247.19,1487.16,31-08-2024,27.67,Debit Card,Platinum,2.5
818,Jennifer Miles,36-45,Female,Australia,Furniture,4179.12,1466.95,20-08-2024,23.11,Debit Card,Bronze,1.5
819,Patrick Walker,60+,Other,Asia,Furniture,3086.39,455.27,07-10-2024,10.49,Digital Wallet,Platinum,1.6
820,Stacey Carr,26-35,Female,Africa,Sports,3906.62,582.14,07-01-2024,29.91,Cash,Platinum,1.8
821,Robert Vasquez,26-35,Other,Europe,Toys,4310.32,983.77,24-03-2024,13.61,Debit Card,Gold,2.9
822,Andrea Tucker,26-35,Female,Africa,Groceries,627.49,603.38,30-09-2024,12.87,Bank Transfer,Silver,3.9
823,Jonathan Martinez,18-25,Other,North America,Electronics,3107.38,1157.77,08-04-2024,22.09,Cash,Silver,1.6
824,Steve Howe,46-60,Other,Europe,Groceries,1949.75,681.15,30-08-2024,9.16,Digital Wallet,Silver,4.1
825,Edward Ibarra,18-25,Other,Australia,Toys,4419.44,1221.44,28-08-2024,29.33,Cash,Platinum,4.8
826,John Garcia,46-60,Male,Africa,Books,2970.3,1285.12,04-04-2024,16.19,Cash,Bronze,3.6
827,Amanda Woodward,60+,Other,Africa,Electronics,4379.66,180.56,18-07-2024,4.79,Cash,Gold,2
828,Dustin Bryan,18-25,Other,Asia,Toys,3389.72,40.52,17-05-2024,18.05,Debit Card,Bronze,1.7
829,Glenn Steele,26-35,Male,Australia,Groceries,28.31,974.42,22-11-2024,21.65,Digital Wallet,Gold,3.1
830,Michael Matthews DDS,26-35,Female,North America,Sports,2551.4,113.73,01-11-2024,26.26,Cash,Silver,4.2
831,Shawn Smith,36-45,Female,Africa,Clothing,2806.51,988.94,29-02-2024,28.32,Credit Card,Platinum,1.6
832,Stephanie Rowe,36-45,Other,North America,Clothing,4417.32,798.93,01-11-2024,24.79,Bank Transfer,Gold,1.5
833,Amanda Gallagher,26-35,Male,Africa,Toys,1579.55,1098.38,17-06-2024,9.93,Cash,Silver,1.3
834,David Whitehead,18-25,Female,Asia,Groceries,4706.32,37.59,19-09-2024,8.13,Bank Transfer,Bronze,4.7
835,Kimberly Berger,46-60,Male,Asia,Sports,2318,1463.41,13-02-2024,28.63,Digital Wallet,Bronze,1.1
836,Kimberly Simpson,18-25,Male,North America,Clothing,341.78,389.83,06-11-2024,23.13,Credit Card,Platinum,3.9
837,Rebecca Schmidt,18-25,Male,Africa,Electronics,2719.91,668.62,06-05-2024,17.03,Cash,Gold,2.3
838,Kevin Brown,36-45,Male,Europe,Toys,2945.56,424.8,24-02-2024,21.17,Digital Wallet,Gold,2.5
839,Christy Torres,60+,Other,North America,Electronics,1699.44,1285.56,26-05-2024,21.25,Bank Transfer,Platinum,3.2
840,Stephanie Perez,18-25,Female,Africa,Electronics,2967.5,1174.61,06-05-2024,29.86,Credit Card,Gold,4.9
841,Mary Santos,46-60,Male,Africa,Clothing,1282.22,773.77,10-05-2024,0.9,Digital Wallet,Silver,1.4
842,Sara Walker,46-60,Female,Asia,Groceries,2833.68,862.26,19-05-2024,3.69,Credit Card,Platinum,1.6
843,Bianca Nelson,26-35,Male,North America,Electronics,212.72,323.08,19-08-2024,27.66,Cash,Gold,3.1
844,Terry Larson,60+,Other,North America,Groceries,3159.79,1379.07,11-11-2024,7.09,Digital Wallet,Platinum,2.5
845,Isaiah Schneider,18-25,Other,Asia,Sports,480.1,1492.6,12-08-2024,17,Credit Card,Bronze,3.8
846,Tiffany Reed,18-25,Male,Asia,Clothing,4683.24,213.02,08-03-2024,27.68,Digital Wallet,Gold,4.9
847,Austin Perkins,18-25,Other,Australia,Books,2542.51,352.9,23-08-2024,18.07,Credit Card,Silver,3.9
848,Ian Tucker,18-25,Other,North America,Clothing,2496.96,1395.67,06-12-2024,9.38,Debit Card,Platinum,3.2
849,Keith Brown,60+,Female,North America,Electronics,450.41,709.74,01-04-2024,7.78,Debit Card,Platinum,1.2
850,Joshua Carrillo,36-45,Female,Africa,Toys,1066.22,834.58,03-05-2024,12.2,Credit Card,Silver,4.1
851,Daniel Manning,26-35,Female,Europe,Sports,1881.78,723.95,22-09-2024,7.1,Debit Card,Silver,3.3
852,Karen Best,36-45,Male,Asia,Sports,2227.71,716.86,27-06-2024,19.16,Debit Card,Silver,2.3
853,April Clark,36-45,Male,Europe,Toys,2790.73,477.14,26-08-2024,13.15,Bank Transfer,Gold,3.5
854,Kyle Taylor,60+,Female,Europe,Furniture,3577.72,195.9,30-04-2024,7,Digital Wallet,Platinum,2.4
855,Daniel George,26-35,Male,Europe,Electronics,238.23,1065.95,22-10-2024,10.89,Digital Wallet,Platinum,4.9
856,Melinda Stokes,36-45,Male,Africa,Sports,289.27,1099.63,08-03-2024,27.2,Bank Transfer,Bronze,3.5
857,Antonio Irwin,18-25,Female,North America,Groceries,1797.04,337.7,20-06-2024,2.66,Cash,Bronze,1.8
858,Melissa Williamson,36-45,Female,Asia,Books,2131.79,31.19,28-02-2024,11.46,Debit Card,Silver,3.3
859,Cheryl Jones,60+,Other,Asia,Furniture,1532.02,693.55,30-07-2024,29.96,Bank Transfer,Bronze,3.2
860,Timothy Mitchell,36-45,Female,Africa,Toys,2651.07,981.42,13-08-2024,0.85,Debit Card,Platinum,2.5
861,Jacqueline Bryant,26-35,Male,Australia,Clothing,2055.52,48.79,22-03-2024,19.6,Debit Card,Bronze,3.5
862,Michael Taylor,36-45,Male,Australia,Electronics,4331.79,968.51,17-01-2024,23.8,Cash,Platinum,4.8
863,Kenneth Nguyen,18-25,Other,Australia,Groceries,482.04,1195.06,24-05-2024,14,Debit Card,Platinum,3
864,Erik Jones,18-25,Female,Europe,Electronics,1559.02,1411.38,25-05-2024,21.11,Credit Card,Silver,1.9
865,Caitlin Cole,36-45,Male,Asia,Books,3616.4,1472.19,16-12-2024,25.93,Cash,Silver,1
866,David Davenport,36-45,Other,Europe,Clothing,4983.36,233.48,09-06-2024,12.16,Bank Transfer,Bronze,1.6
867,Scott Zuniga,46-60,Male,Asia,Books,3737.43,1020.67,23-01-2024,0.58,Digital Wallet,Silver,5
868,Kelly Mcconnell,60+,Male,Europe,Sports,3276.94,43.42,26-05-2024,26.17,Debit Card,Platinum,2.1
869,Madison Sanchez,60+,Female,Asia,Groceries,4073.72,11.87,20-11-2024,19.12,Bank Transfer,Silver,3.6
870,Heather Orozco,26-35,Female,Europe,Groceries,4806.27,1301.67,19-04-2024,27.27,Debit Card,Bronze,1.9
871,Jonathan Morgan,60+,Female,North America,Groceries,4148.48,308.17,12-05-2024,18.65,Debit Card,Silver,1.5
872,Sandra Fitzgerald,26-35,Other,Australia,Groceries,2559.84,170.55,08-07-2024,1.29,Bank Transfer,Silver,1.5
873,Briana Turner,60+,Other,Africa,Clothing,4631.87,1122.19,31-03-2024,24.99,Cash,Platinum,4
874,Felicia Griffin,60+,Male,Africa,Books,3127.11,349.31,17-08-2024,16.61,Cash,Gold,1.5
875,Tara Brown MD,36-45,Other,Australia,Books,2103.87,1319.14,24-11-2024,5.15,Debit Card,Silver,3.9
876,Kyle Lopez,18-25,Male,Europe,Books,1516,897.89,07-09-2024,13.31,Digital Wallet,Platinum,4
877,Tammy Sellers,18-25,Other,Asia,Groceries,1618.65,66.95,15-10-2024,8.53,Credit Card,Silver,4.6
878,Elizabeth Castillo,18-25,Other,Australia,Clothing,2941.96,510.99,05-02-2024,15.69,Debit Card,Gold,4.1
879,Carolyn Simmons,46-60,Male,Asia,Sports,3976.69,1388.88,28-10-2024,9.03,Digital Wallet,Silver,4.6
880,Jennifer Whitehead,60+,Male,Australia,Clothing,4026.47,896.23,20-03-2024,3.61,Bank Transfer,Bronze,1.6
881,Mr. Gregory Allen Jr.,18-25,Other,Australia,Groceries,2906.24,246.22,11-06-2024,24.36,Digital Wallet,Bronze,3.4
882,Michael Marshall,60+,Female,Asia,Sports,3519.81,179.79,28-09-2024,6.58,Cash,Bronze,3.3
883,Terri Martin,26-35,Female,Australia,Toys,1038.42,102.28,22-05-2024,4.93,Credit Card,Gold,4.2
884,Cheryl Roberson,18-25,Female,North America,Electronics,2519.8,234.8,29-04-2024,9.71,Digital Wallet,Platinum,1.3
885,Edwin Mcgee,26-35,Female,North America,Sports,1179.86,1157.24,10-11-2024,6.14,Debit Card,Gold,4.7
886,Ashley Williams,18-25,Female,Europe,Groceries,917.55,1103.58,16-07-2024,24.53,Cash,Gold,3.3
887,Kristopher Barrera,18-25,Other,Asia,Sports,343.36,1269.69,05-06-2024,13.93,Debit Card,Bronze,1.1
888,Sally Estes MD,26-35,Male,North America,Electronics,4415.59,1005.92,13-11-2024,20.64,Debit Card,Platinum,3.4
889,Cheryl Lewis,60+,Other,Australia,Books,2284.65,1325.49,13-12-2024,4.2,Digital Wallet,Platinum,4.7
890,Laura Hess,46-60,Female,Asia,Furniture,1713,1487.93,19-08-2024,7.41,Credit Card,Bronze,3.9
891,Sherri Lopez,36-45,Male,Europe,Sports,4944.71,1004.75,06-03-2024,9.34,Credit Card,Gold,2.6
892,Connor Ortega,18-25,Other,North America,Toys,413.57,9.95,08-08-2024,22.58,Credit Card,Silver,2.4
893,Fernando Oliver,60+,Other,Europe,Groceries,4638.73,992.22,06-08-2024,27.89,Credit Card,Bronze,2.9
894,David Mclaughlin,26-35,Other,Australia,Clothing,3186.87,983.72,29-03-2024,17.12,Debit Card,Platinum,3.5
895,Daniel Bond,46-60,Female,Africa,Furniture,803.67,90.69,14-11-2024,0.62,Digital Wallet,Silver,3.1
896,Danielle Nunez,18-25,Female,Europe,Books,525.39,529.73,12-02-2024,23.96,Bank Transfer,Silver,2.2
897,Katrina Butler,46-60,Other,Europe,Electronics,4097.41,1303.24,26-10-2024,24.29,Credit Card,Silver,2.2
898,Vicki Odom,36-45,Male,Africa,Groceries,2206.63,1217.08,24-07-2024,6.03,Digital Wallet,Platinum,1.1
899,Michael Rowland,46-60,Male,North America,Toys,1422.02,395.37,23-10-2024,2.86,Bank Transfer,Platinum,4.9
900,Jennifer Garrett,18-25,Other,North America,Electronics,3504.07,244.09,17-09-2024,4.95,Cash,Platinum,4.3
901,Michael Byrd,18-25,Female,Europe,Sports,3437.86,812.82,30-05-2024,5.94,Bank Transfer,Silver,1.8
902,Mrs. Molly Garcia,18-25,Male,Asia,Groceries,4331.58,451.16,22-02-2024,6.18,Cash,Gold,4.9
903,Charles Peck,26-35,Male,Africa,Books,4077.72,1382.86,20-11-2024,26.72,Credit Card,Bronze,1
904,Joel Kelley,18-25,Male,Asia,Sports,4159.37,1197.49,30-09-2024,25.85,Cash,Gold,2
905,Andrew Castillo,26-35,Female,Asia,Toys,2880.19,393.22,20-03-2024,19.46,Bank Transfer,Gold,1.9
906,Christina Campbell,26-35,Other,Africa,Groceries,3546.56,923.5,25-09-2024,20.42,Debit Card,Bronze,3.9
907,Danielle Mack,60+,Male,Australia,Furniture,699.01,703.49,03-09-2024,16.48,Cash,Gold,2.6
908,Monica Romero,36-45,Female,Australia,Groceries,4648.89,1388.48,12-05-2024,29.66,Debit Card,Gold,3.9
909,Sandra Howard,60+,Male,Asia,Electronics,704.05,1060.52,08-08-2024,20.91,Bank Transfer,Gold,3.9
910,Thomas Flores,18-25,Male,Australia,Electronics,252.05,356.68,17-06-2024,26.7,Debit Card,Silver,4.5
911,Karen Phillips,60+,Female,North America,Books,37.09,847.03,12-03-2024,3.43,Digital Wallet,Silver,3.2
912,Katherine Johnson,36-45,Female,Australia,Groceries,2932.15,455.6,07-04-2024,2.41,Credit Card,Platinum,2.6
913,Eric Evans,46-60,Other,Africa,Books,4607.63,172.57,31-08-2024,18.68,Digital Wallet,Gold,2.3
914,William Reed,60+,Female,Africa,Books,82.88,277.46,19-01-2024,28.3,Bank Transfer,Silver,3.7
915,Alyssa Meyers,46-60,Male,North America,Electronics,4028.5,686.89,07-06-2024,4.13,Digital Wallet,Silver,3.7
916,Kristin Turner,18-25,Male,Australia,Clothing,3344.13,373.11,02-09-2024,7.85,Credit Card,Silver,1.6
917,Jamie Page,46-60,Female,North America,Toys,67.87,948.04,16-08-2024,7.64,Digital Wallet,Gold,2.2
918,Stephanie Kane,46-60,Male,Asia,Clothing,2570.08,539.99,20-01-2024,22.23,Debit Card,Platinum,1.7
919,Cole Bailey,18-25,Other,Asia,Sports,3476.97,1430.43,14-03-2024,25.09,Debit Card,Silver,3.3
